subject actdesc features avg_measurement
14 WALKING_UPSTAIRS tGravityAcc.mean...Y -0.322680364814815
14 WALKING_UPSTAIRS tGravityAcc.mean...Z -0.49508872037037
14 WALKING_UPSTAIRS tBodyAccJerk.mean...X 0.0803303022222222
14 WALKING_UPSTAIRS tBodyAccJerk.mean...Y -0.0183131159944444
14 WALKING_UPSTAIRS tBodyAccJerk.mean...Z 0.00344199486481481
14 WALKING_UPSTAIRS tBodyGyro.mean...X 0.0813841685037037
14 WALKING_UPSTAIRS tBodyGyro.mean...Y -0.123499570044444
14 WALKING_UPSTAIRS tBodyGyro.mean...Z -0.0441381886666667
14 WALKING_UPSTAIRS tBodyGyroJerk.mean...X -0.128266667862963
14 WALKING_UPSTAIRS tBodyGyroJerk.mean...Y -0.0207749732407407
14 WALKING_UPSTAIRS tBodyGyroJerk.mean...Z -0.0137237620296296
14 WALKING_UPSTAIRS tBodyAccMag.mean.. 0.140108204051852
14 WALKING_UPSTAIRS tGravityAccMag.mean.. 0.140108204051852
14 WALKING_UPSTAIRS tBodyAccJerkMag.mean.. -0.28366383592037
14 WALKING_UPSTAIRS tBodyGyroMag.mean.. 0.365779419444444
14 WALKING_UPSTAIRS tBodyGyroJerkMag.mean.. -0.399921949557407
14 WALKING_UPSTAIRS fBodyAcc.mean...X -0.323508442240741
14 WALKING_UPSTAIRS fBodyAcc.mean...Y 0.0163939234574074
14 WALKING_UPSTAIRS fBodyAcc.mean...Z 0.191693742633333
14 WALKING_UPSTAIRS fBodyAccJerk.mean...X -0.383497147037037
14 WALKING_UPSTAIRS fBodyAccJerk.mean...Y -0.347606639592593
14 WALKING_UPSTAIRS fBodyAccJerk.mean...Z -0.264008468333333
14 WALKING_UPSTAIRS fBodyGyro.mean...X -0.441048358648148
14 WALKING_UPSTAIRS fBodyGyro.mean...Y 0.118687692187963
14 WALKING_UPSTAIRS fBodyGyro.mean...Z 0.196703218737037
14 WALKING_UPSTAIRS fBodyAccMag.mean.. -0.0759851813333333
14 WALKING_UPSTAIRS fBodyBodyAccJerkMag.mean.. -0.288744334092593
14 WALKING_UPSTAIRS fBodyBodyGyroMag.mean.. 0.0488588668185185
14 WALKING_UPSTAIRS fBodyBodyGyroJerkMag.mean.. -0.457250612407407
14 WALKING_UPSTAIRS angle.tBodyAccMean.gravity. 0.072254155537037
14 WALKING_UPSTAIRS angle.tBodyAccJerkMean..gravityMean. -0.00915395983333333
14 WALKING_UPSTAIRS angle.tBodyGyroMean.gravityMean. -0.223951414444444
14 WALKING_UPSTAIRS angle.tBodyGyroJerkMean.gravityMean. 0.133237047185185
14 WALKING_UPSTAIRS angle.X.gravityMean. -0.37967443537037
14 WALKING_UPSTAIRS angle.Y.gravityMean. 0.311607140555556
14 WALKING_UPSTAIRS angle.Z.gravityMean. 0.390444368518519
14 WALKING_UPSTAIRS tBodyAcc.std...X -0.309396717592593
14 WALKING_UPSTAIRS tBodyAcc.std...Y 0.307195533
14 WALKING_UPSTAIRS tBodyAcc.std...Z 0.609017879074074
14 WALKING_UPSTAIRS tGravityAcc.std...X -0.928523640925926
14 WALKING_UPSTAIRS tGravityAcc.std...Y -0.907231431296296
14 WALKING_UPSTAIRS tGravityAcc.std...Z -0.875450819074074
14 WALKING_UPSTAIRS tBodyAccJerk.std...X -0.368780418888889
14 WALKING_UPSTAIRS tBodyAccJerk.std...Y -0.336427181240741
14 WALKING_UPSTAIRS tBodyAccJerk.std...Z -0.327868814314815
14 WALKING_UPSTAIRS tBodyGyro.std...X -0.454283337592593
14 WALKING_UPSTAIRS tBodyGyro.std...Y 0.476518714444444
14 WALKING_UPSTAIRS tBodyGyro.std...Z 0.564875818162963
14 WALKING_UPSTAIRS tBodyGyroJerk.std...X -0.646611034444444
14 WALKING_UPSTAIRS tBodyGyroJerk.std...Y -0.371479721296296
14 WALKING_UPSTAIRS tBodyGyroJerk.std...Z -0.359816626703704
14 WALKING_UPSTAIRS tBodyAccMag.std.. -0.0197686685018519
14 WALKING_UPSTAIRS tGravityAccMag.std.. -0.0197686685018519
14 WALKING_UPSTAIRS tBodyAccJerkMag.std.. -0.337086266574074
14 WALKING_UPSTAIRS tBodyGyroMag.std.. 0.299975979851852
14 WALKING_UPSTAIRS tBodyGyroJerkMag.std.. -0.485819293703704
14 WALKING_UPSTAIRS fBodyAcc.std...X -0.304980247962963
14 WALKING_UPSTAIRS fBodyAcc.std...Y 0.356072772037037
14 WALKING_UPSTAIRS fBodyAcc.std...Z 0.687124163703704
14 WALKING_UPSTAIRS fBodyAccJerk.std...X -0.41096787037037
14 WALKING_UPSTAIRS fBodyAccJerk.std...Y -0.371572473072222
14 WALKING_UPSTAIRS fBodyAccJerk.std...Z -0.391077873148148
14 WALKING_UPSTAIRS fBodyGyro.std...X -0.464742933888889
14 WALKING_UPSTAIRS fBodyGyro.std...Y 0.646233637037037
14 WALKING_UPSTAIRS fBodyGyro.std...Z 0.522454216314815
14 WALKING_UPSTAIRS fBodyAccMag.std.. -0.143253889222222
14 WALKING_UPSTAIRS fBodyBodyAccJerkMag.std.. -0.409847649281481
14 WALKING_UPSTAIRS fBodyBodyGyroMag.std.. 0.236659662496296
14 WALKING_UPSTAIRS fBodyBodyGyroJerkMag.std.. -0.564964076388889
15 LAYING tBodyAcc.mean...X 0.2894756525
15 LAYING tBodyAcc.mean...Y -0.0166296542054167
15 LAYING tBodyAcc.mean...Z -0.118530240291667
15 LAYING tGravityAcc.mean...X -0.1719930545
15 LAYING tGravityAcc.mean...Y 0.899242553055556
15 LAYING tGravityAcc.mean...Z -0.0369192905555556
15 LAYING tBodyAccJerk.mean...X 0.0767515438611111
15 LAYING tBodyAccJerk.mean...Y 0.0123984271386111
15 LAYING tBodyAccJerk.mean...Z -0.00443927981861111
15 LAYING tBodyGyro.mean...X -0.0168300887791667
15 LAYING tBodyGyro.mean...Y -0.0619700871944444
15 LAYING tBodyGyro.mean...Z 0.113451899791667
15 LAYING tBodyGyroJerk.mean...X -0.102266714236111
15 LAYING tBodyGyroJerk.mean...Y -0.0415878968152778
15 LAYING tBodyGyroJerk.mean...Z -0.0624334556236111
15 LAYING tBodyAccMag.mean.. -0.955340661527778
15 LAYING tGravityAccMag.mean.. -0.955340661527778
15 LAYING tBodyAccJerkMag.mean.. -0.979890228194444
15 LAYING tBodyGyroMag.mean.. -0.944605127222222
15 LAYING tBodyGyroJerkMag.mean.. -0.983235025416667
15 LAYING fBodyAcc.mean...X -0.974016176527778
15 LAYING fBodyAcc.mean...Y -0.962461124305556
15 LAYING fBodyAcc.mean...Z -0.95156594625
15 LAYING fBodyAccJerk.mean...X -0.981329999027778
15 LAYING fBodyAccJerk.mean...Y -0.970833221666667
15 LAYING fBodyAccJerk.mean...Z -0.97477568375
15 LAYING fBodyGyro.mean...X -0.955413596111111
15 LAYING fBodyGyro.mean...Y -0.964310893611111
15 LAYING fBodyGyro.mean...Z -0.958190099861111
15 LAYING fBodyAccMag.mean.. -0.956001034027778
15 LAYING fBodyBodyAccJerkMag.mean.. -0.973681222777778
15 LAYING fBodyBodyGyroMag.mean.. -0.946812642361111
15 LAYING fBodyBodyGyroJerkMag.mean.. -0.975727853888889
15 LAYING angle.tBodyAccMean.gravity. 0.00415722316152778
15 LAYING angle.tBodyAccJerkMean..gravityMean. -0.0187121703680556
15 LAYING angle.tBodyGyroMean.gravityMean. -0.0294509539583333
15 LAYING angle.tBodyGyroJerkMean.gravityMean. 0.00183580722083333
15 LAYING angle.X.gravityMean. 0.372891310277778
15 LAYING angle.Y.gravityMean. -0.719412830416667
15 LAYING angle.Z.gravityMean. 0.0489176476388889
15 LAYING tBodyAcc.std...X -0.972255551527778
15 LAYING tBodyAcc.std...Y -0.962759422361111
15 LAYING tBodyAcc.std...Z -0.929586835277778
15 LAYING tGravityAcc.std...X -0.961509742916667
15 LAYING tGravityAcc.std...Y -0.986036192361111
15 LAYING tGravityAcc.std...Z -0.950710357083333
15 LAYING tBodyAccJerk.std...X -0.981739386805556
15 LAYING tBodyAccJerk.std...Y -0.970921587777778
15 LAYING tBodyAccJerk.std...Z -0.978402956527778
15 LAYING tBodyGyro.std...X -0.957167680694444
15 LAYING tBodyGyro.std...Y -0.961142911805556
15 LAYING tBodyGyro.std...Z -0.956537051666667
15 LAYING tBodyGyroJerk.std...X -0.97392395125
15 LAYING tBodyGyroJerk.std...Y -0.980482834444444
15 LAYING tBodyGyroJerk.std...Z -0.980112732777778
15 LAYING tBodyAccMag.std.. -0.943314107916667
15 LAYING tGravityAccMag.std.. -0.943314107916667
15 LAYING tBodyAccJerkMag.std.. -0.973644462777778
15 LAYING tBodyGyroMag.std.. -0.924043007638889
15 LAYING tBodyGyroJerkMag.std.. -0.973650041666667
15 LAYING fBodyAcc.std...X -0.971718824583333
15 LAYING fBodyAcc.std...Y -0.964590430138889
15 LAYING fBodyAcc.std...Z -0.923923991944444
15 LAYING fBodyAccJerk.std...X -0.983949290694444
15 LAYING fBodyAccJerk.std...Y -0.973215319722222
15 LAYING fBodyAccJerk.std...Z -0.980745097361111
15 LAYING fBodyGyro.std...X -0.958224495416667
15 LAYING fBodyGyro.std...Y -0.959991907083333
15 LAYING fBodyGyro.std...Z -0.960015831111111
15 LAYING fBodyAccMag.std.. -0.94550856
15 LAYING fBodyBodyAccJerkMag.std.. -0.972530077916667
15 LAYING fBodyBodyGyroMag.std.. -0.923682244861111
15 LAYING fBodyBodyGyroJerkMag.std.. -0.972645710694444
15 SITTING tBodyAcc.mean...X 0.27290337979661
15 SITTING tBodyAcc.mean...Y -0.0117188472271186
15 SITTING tBodyAcc.mean...Z -0.11366125320339
15 SITTING tGravityAcc.mean...X 0.89036426220339
15 SITTING tGravityAcc.mean...Y 0.210849305016949
15 SITTING tGravityAcc.mean...Z 0.00281565980440678
15 SITTING tBodyAccJerk.mean...X 0.0784792788644068
15 SITTING tBodyAccJerk.mean...Y -0.00898437589491525
15 SITTING tBodyAccJerk.mean...Z -0.00237207545345763
15 SITTING tBodyGyro.mean...X -0.0377111130338983
15 SITTING tBodyGyro.mean...Y -0.0803428762830509
15 SITTING tBodyGyro.mean...Z 0.0951978083898305
15 SITTING tBodyGyroJerk.mean...X -0.0953649067966102
15 SITTING tBodyGyroJerk.mean...Y -0.0396068774557627
15 SITTING tBodyGyroJerk.mean...Z -0.0524148341983051
15 SITTING tBodyAccMag.mean.. -0.958669836271186
15 SITTING tGravityAccMag.mean.. -0.958669836271186
15 SITTING tBodyAccJerkMag.mean.. -0.986107839152542
15 SITTING tBodyGyroMag.mean.. -0.957331628305085
15 SITTING tBodyGyroJerkMag.mean.. -0.992188893898305
15 SITTING fBodyAcc.mean...X -0.986619609491525
15 SITTING fBodyAcc.mean...Y -0.938926430779661
15 SITTING fBodyAcc.mean...Z -0.963227004915254
15 SITTING fBodyAccJerk.mean...X -0.988106102033898
15 SITTING fBodyAccJerk.mean...Y -0.978159013220339
15 SITTING fBodyAccJerk.mean...Z -0.984908418474576
15 SITTING fBodyGyro.mean...X -0.986152580338983
15 SITTING fBodyGyro.mean...Y -0.979201724745763
15 SITTING fBodyGyro.mean...Z -0.966731518305085
15 SITTING fBodyAccMag.mean.. -0.949752001322034
15 SITTING fBodyBodyAccJerkMag.mean.. -0.984689437118644
15 SITTING fBodyBodyGyroMag.mean.. -0.973762179830509
15 SITTING fBodyBodyGyroJerkMag.mean.. -0.990180959322034
15 SITTING angle.tBodyAccMean.gravity. 0.00128044672722034
15 SITTING angle.tBodyAccJerkMean..gravityMean. 0.0122376311237288
15 SITTING angle.tBodyGyroMean.gravityMean. 0.027477776
15 SITTING angle.tBodyGyroJerkMean.gravityMean. -0.0080464752279661
15 SITTING angle.X.gravityMean. -0.734755767966102
15 SITTING angle.Y.gravityMean. -0.0659028501152542
15 SITTING angle.Z.gravityMean. 0.019615626
15 SITTING tBodyAcc.std...X -0.987084356101695
15 SITTING tBodyAcc.std...Y -0.922407162881356
15 SITTING tBodyAcc.std...Z -0.949338025084746
15 SITTING tGravityAcc.std...X -0.982620883728814
15 SITTING tGravityAcc.std...Y -0.943561411694915
15 SITTING tGravityAcc.std...Z -0.952973658983051
15 SITTING tBodyAccJerk.std...X -0.988162333898305
15 SITTING tBodyAccJerk.std...Y -0.978126998813559
15 SITTING tBodyAccJerk.std...Z -0.987011024745763
15 SITTING tBodyGyro.std...X -0.988204115254237
15 SITTING tBodyGyro.std...Y -0.975321519491525
15 SITTING tBodyGyro.std...Z -0.963765802881356
15 SITTING tBodyGyroJerk.std...X -0.992889042711864
15 SITTING tBodyGyroJerk.std...Y -0.990313307966102
15 SITTING tBodyGyroJerk.std...Z -0.987937202542373
15 SITTING tBodyAccMag.std.. -0.93797790559322
15 SITTING tGravityAccMag.std.. -0.93797790559322
15 SITTING tBodyAccJerkMag.std.. -0.984639018474576
15 SITTING tBodyGyroMag.std.. -0.963475074915254
15 SITTING tBodyGyroJerkMag.std.. -0.989720049491525
15 SITTING fBodyAcc.std...X -0.987384778983051
15 SITTING fBodyAcc.std...Y -0.919162700338983
15 SITTING fBodyAcc.std...Z -0.945704713050847
15 SITTING fBodyAccJerk.std...X -0.989314359661017
15 SITTING fBodyAccJerk.std...Y -0.979713045932203
15 SITTING fBodyAccJerk.std...Z -0.987694113559322
15 SITTING fBodyGyro.std...X -0.988881930508475
15 SITTING fBodyGyro.std...Y -0.973456092372881
15 SITTING fBodyGyro.std...Z -0.966228648305085
15 SITTING fBodyAccMag.std.. -0.941195938135593
15 SITTING fBodyBodyAccJerkMag.std.. -0.983276251694915
15 SITTING fBodyBodyGyroMag.std.. -0.963378228474576
15 SITTING fBodyBodyGyroJerkMag.std.. -0.989503941694915
15 STANDING tBodyAcc.mean...X 0.278915803962264
15 STANDING tBodyAcc.mean...Y -0.0183516360396226
15 STANDING tBodyAcc.mean...Z -0.105910832679245
15 STANDING tGravityAcc.mean...X 0.965528899622642
15 STANDING tGravityAcc.mean...Y -0.164713175490566
15 STANDING tGravityAcc.mean...Z 0.0645975994528302
15 STANDING tBodyAccJerk.mean...X 0.0752280703207547
15 STANDING tBodyAccJerk.mean...Y 0.00617255520183019
15 STANDING tBodyAccJerk.mean...Z -0.00658737093471698
15 STANDING tBodyGyro.mean...X -0.0262433562254717
15 STANDING tBodyGyro.mean...Y -0.0659637517169811
15 STANDING tBodyGyro.mean...Z 0.0761946738773585
15 STANDING tBodyGyroJerk.mean...X -0.101358786226415
15 STANDING tBodyGyroJerk.mean...Y -0.0438507492018868
15 STANDING tBodyGyroJerk.mean...Z -0.052278397190566
15 STANDING tBodyAccMag.mean.. -0.961207616226415
15 STANDING tGravityAccMag.mean.. -0.961207616226415
15 STANDING tBodyAccJerkMag.mean.. -0.981495125660377
15 STANDING tBodyGyroMag.mean.. -0.946961381132076
15 STANDING tBodyGyroJerkMag.mean.. -0.984407077924528
15 STANDING fBodyAcc.mean...X -0.986724998867925
15 STANDING fBodyAcc.mean...Y -0.943348788679245
15 STANDING fBodyAcc.mean...Z -0.965473514528302
15 STANDING fBodyAccJerk.mean...X -0.985353492641509
15 STANDING fBodyAccJerk.mean...Y -0.967884709433962
15 STANDING fBodyAccJerk.mean...Z -0.982632302830189
15 STANDING fBodyGyro.mean...X -0.950380286226415
15 STANDING fBodyGyro.mean...Y -0.975133868867925
15 STANDING fBodyGyro.mean...Z -0.96826485509434
15 STANDING fBodyAccMag.mean.. -0.960337344339623
15 STANDING fBodyBodyAccJerkMag.mean.. -0.979078785660377
15 STANDING fBodyBodyGyroMag.mean.. -0.956733900188679
15 STANDING fBodyBodyGyroJerkMag.mean.. -0.983188091886792
15 STANDING angle.tBodyAccMean.gravity. -0.00231995023396226
15 STANDING angle.tBodyAccJerkMean..gravityMean. 0.0222929098130189
15 STANDING angle.tBodyGyroMean.gravityMean. 0.0618239320358491
15 STANDING angle.tBodyGyroJerkMean.gravityMean. 0.130430724509434
15 STANDING angle.X.gravityMean. -0.841919933584906
15 STANDING angle.Y.gravityMean. 0.196111096792453
15 STANDING angle.Z.gravityMean. -0.0231407098028302
15 STANDING tBodyAcc.std...X -0.988949247358491
15 STANDING tBodyAcc.std...Y -0.931900148301887
15 STANDING tBodyAcc.std...Z -0.951670257924528
15 STANDING tGravityAcc.std...X -0.988432084716981
15 STANDING tGravityAcc.std...Y -0.965687978301887
15 STANDING tGravityAcc.std...Z -0.958810153207547
15 STANDING tBodyAccJerk.std...X -0.985459068490566
15 STANDING tBodyAccJerk.std...Y -0.967720399622641
15 STANDING tBodyAccJerk.std...Z -0.985301940754717
15 STANDING tBodyGyro.std...X -0.947790802075472
15 STANDING tBodyGyro.std...Y -0.971332584339623
15 STANDING tBodyGyro.std...Z -0.968167046415094
15 STANDING tBodyGyroJerk.std...X -0.971514312075472
15 STANDING tBodyGyroJerk.std...Y -0.988107413962264
15 STANDING tBodyGyroJerk.std...Z -0.981293117924528
15 STANDING tBodyAccMag.std.. -0.948600432641509
15 STANDING tGravityAccMag.std.. -0.948600432641509
15 STANDING tBodyAccJerkMag.std.. -0.979994800566038
15 STANDING tBodyGyroMag.std.. -0.931286778679245
15 STANDING tBodyGyroJerkMag.std.. -0.98143282754717
15 STANDING fBodyAcc.std...X -0.990060962641509
15 STANDING fBodyAcc.std...Y -0.930286443396226
15 STANDING fBodyAcc.std...Z -0.947905911320755
15 STANDING fBodyAccJerk.std...X -0.986934133584906
15 STANDING fBodyAccJerk.std...Y -0.969934103584906
15 STANDING fBodyAccJerk.std...Z -0.986654459433962
15 STANDING fBodyGyro.std...X -0.948275234150943
15 STANDING fBodyGyro.std...Y -0.969442882075472
15 STANDING fBodyGyro.std...Z -0.971282183584906
15 STANDING fBodyAccMag.std.. -0.950204045849057
15 STANDING fBodyBodyAccJerkMag.std.. -0.980184086603774
15 STANDING fBodyBodyGyroMag.std.. -0.928838303773585
15 STANDING fBodyBodyGyroJerkMag.std.. -0.980329709433962
15 WALKING tBodyAcc.mean...X 0.273899207962963
15 WALKING tBodyAcc.mean...Y -0.0170809740090741
15 WALKING tBodyAcc.mean...Z -0.107621819518519
15 WALKING tGravityAcc.mean...X 0.951524391481481
15 WALKING tGravityAcc.mean...Y -0.233918282592593
15 WALKING tGravityAcc.mean...Z 0.0757356734814815
15 WALKING tBodyAccJerk.mean...X 0.0897770721666667
15 WALKING tBodyAccJerk.mean...Y 0.00890588563518519
15 WALKING tBodyAccJerk.mean...Z 0.000658706162574074
15 WALKING tBodyGyro.mean...X -0.0554883847662963
15 WALKING tBodyGyro.mean...Y -0.06124278833
15 WALKING tBodyGyro.mean...Z 0.0842484921022222
15 WALKING tBodyGyroJerk.mean...X -0.0776692754648148
15 WALKING tBodyGyroJerk.mean...Y -0.0552536572125926
15 WALKING tBodyGyroJerk.mean...Z -0.0510976492333333
15 WALKING tBodyAccMag.mean.. -0.186514650759259
15 WALKING tGravityAccMag.mean.. -0.186514650759259
15 WALKING tBodyAccJerkMag.mean.. -0.320129322962963
15 WALKING tBodyGyroMag.mean.. -0.243711124444444
15 WALKING tBodyGyroJerkMag.mean.. -0.543979500555556
15 WALKING fBodyAcc.mean...X -0.31744092037037
15 WALKING fBodyAcc.mean...Y 0.111321097159074
15 WALKING fBodyAcc.mean...Z -0.554942138148148
15 WALKING fBodyAccJerk.mean...X -0.39082198537037
15 WALKING fBodyAccJerk.mean...Y -0.0669378062222222
15 WALKING fBodyAccJerk.mean...Z -0.648905254074074
15 WALKING fBodyGyro.mean...X -0.253399360296296
15 WALKING fBodyGyro.mean...Y -0.535422096111111
15 WALKING fBodyGyro.mean...Z -0.461464065555556
15 WALKING fBodyAccMag.mean.. -0.275156242062037
15 WALKING fBodyBodyAccJerkMag.mean.. -0.289753952407407
15 WALKING fBodyBodyGyroMag.mean.. -0.489166383703704
15 WALKING fBodyBodyGyroJerkMag.mean.. -0.645075178148148
15 WALKING angle.tBodyAccMean.gravity. 0.0113831357222222
15 WALKING angle.tBodyAccJerkMean..gravityMean. -0.0788266042777778
15 WALKING angle.tBodyGyroMean.gravityMean. 0.0405576878518518
15 WALKING angle.tBodyGyroJerkMean.gravityMean. -0.128636380174074
15 WALKING angle.X.gravityMean. -0.778195970555556
15 WALKING angle.Y.gravityMean. 0.243545333703704
15 WALKING angle.Z.gravityMean. -0.0307724957055556
15 WALKING tBodyAcc.std...X -0.327961801111111
15 WALKING tBodyAcc.std...Y 0.138912923691296
15 WALKING tBodyAcc.std...Z -0.518932634814815
15 WALKING tGravityAcc.std...X -0.978397287962963
15 WALKING tGravityAcc.std...Y -0.971056501481481
15 WALKING tGravityAcc.std...Z -0.95805876537037
15 WALKING tBodyAccJerk.std...X -0.373217585
15 WALKING tBodyAccJerk.std...Y -0.0319265467387037
15 WALKING tBodyAccJerk.std...Z -0.686268420555556
15 WALKING tBodyGyro.std...X -0.329624620185185
15 WALKING tBodyGyro.std...Y -0.420865007777778
15 WALKING tBodyGyro.std...Z -0.48653265537037
15 WALKING tBodyGyroJerk.std...X -0.283767987222222
15 WALKING tBodyGyroJerk.std...Y -0.702402935925926
15 WALKING tBodyGyroJerk.std...Z -0.591668608148148
15 WALKING tBodyAccMag.std.. -0.323878324074074
15 WALKING tGravityAccMag.std.. -0.323878324074074
15 WALKING tBodyAccJerkMag.std.. -0.310071425166667
15 WALKING tBodyGyroMag.std.. -0.425798469148148
15 WALKING tBodyGyroJerkMag.std.. -0.63778595537037
15 WALKING fBodyAcc.std...X -0.332520626851852
15 WALKING fBodyAcc.std...Y 0.0805646237194445
15 WALKING fBodyAcc.std...Z -0.537026414814815
15 WALKING fBodyAccJerk.std...X -0.411500068148148
15 WALKING fBodyAccJerk.std...Y -0.0606839140548148
15 WALKING fBodyAccJerk.std...Z -0.723051140740741
15 WALKING fBodyGyro.std...X -0.357633378703704
15 WALKING fBodyGyro.std...Y -0.365361208555556
15 WALKING fBodyGyro.std...Z -0.543997593703704
15 WALKING fBodyAccMag.std.. -0.458344792407407
15 WALKING fBodyBodyAccJerkMag.std.. -0.342411927851852
15 WALKING fBodyBodyGyroMag.std.. -0.481750218518519
15 WALKING fBodyBodyGyroJerkMag.std.. -0.654010147222222
15 WALKING_DOWNSTAIRS tBodyAcc.mean...X 0.280198851190476
15 WALKING_DOWNSTAIRS tBodyAcc.mean...Y -0.00563047804309524
15 WALKING_DOWNSTAIRS tBodyAcc.mean...Z -0.110526066428571
15 WALKING_DOWNSTAIRS tGravityAcc.mean...X 0.932302200476191
15 WALKING_DOWNSTAIRS tGravityAcc.mean...Y -0.167462317142857
15 WALKING_DOWNSTAIRS tGravityAcc.mean...Z 0.0788822410992857
15 WALKING_DOWNSTAIRS tBodyAccJerk.mean...X 0.0711457160166667
15 WALKING_DOWNSTAIRS tBodyAccJerk.mean...Y 0.01511589985
15 WALKING_DOWNSTAIRS tBodyAccJerk.mean...Z -0.0100212901547619
15 WALKING_DOWNSTAIRS tBodyGyro.mean...X -0.136618653071429
15 WALKING_DOWNSTAIRS tBodyGyro.mean...Y -0.0346755727619048
15 WALKING_DOWNSTAIRS tBodyGyro.mean...Z 0.0711758197607143
15 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...X -0.0482532079928571
15 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...Y -0.0495415503071429
15 WALKING_DOWNSTAIRS tBodyGyroJerk.mean...Z -0.0339213064857143
15 WALKING_DOWNSTAIRS tBodyAccMag.mean.. 0.320449387166667
15 WALKING_DOWNSTAIRS tGravityAccMag.mean.. 0.320449387166667
15 WALKING_DOWNSTAIRS tBodyAccJerkMag.mean.. -0.0372666071540476
15 WALKING_DOWNSTAIRS tBodyGyroMag.mean.. -0.121686320740476
15 WALKING_DOWNSTAIRS tBodyGyroJerkMag.mean.. -0.509466648095238
15 WALKING_DOWNSTAIRS fBodyAcc.mean...X 0.235309825547619
15 WALKING_DOWNSTAIRS fBodyAcc.mean...Y 0.167518099964286
15 WALKING_DOWNSTAIRS fBodyAcc.mean...Z -0.259812204547619
15 WALKING_DOWNSTAIRS fBodyAccJerk.mean...X 0.0619687485333333
15 WALKING_DOWNSTAIRS fBodyAccJerk.mean...Y -0.0269769415214286
15 WALKING_DOWNSTAIRS fBodyAccJerk.mean...Z -0.345376541261905
15 WALKING_DOWNSTAIRS fBodyGyro.mean...X -0.22735956545
15 WALKING_DOWNSTAIRS fBodyGyro.mean...Y -0.402332301666667
15 WALKING_DOWNSTAIRS fBodyGyro.mean...Z -0.18319480152381
15 WALKING_DOWNSTAIRS fBodyAccMag.mean.. 0.331150229285714
15 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag.mean.. 0.158413334683333
15 WALKING_DOWNSTAIRS fBodyBodyGyroMag.mean.. -0.373898631190476
15 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag.mean.. -0.565396130714286
15 WALKING_DOWNSTAIRS angle.tBodyAccMean.gravity. 0.0334675068309524
15 WALKING_DOWNSTAIRS angle.tBodyAccJerkMean..gravityMean. 0.0167093419811905
15 WALKING_DOWNSTAIRS angle.tBodyGyroMean.gravityMean. 0.306097728642857
15 WALKING_DOWNSTAIRS angle.tBodyGyroJerkMean.gravityMean. -0.130835428642857
15 WALKING_DOWNSTAIRS angle.X.gravityMean. -0.829411894285714
15 WALKING_DOWNSTAIRS angle.Y.gravityMean. 0.200250656666667
15 WALKING_DOWNSTAIRS angle.Z.gravityMean. -0.034021550472619
15 WALKING_DOWNSTAIRS tBodyAcc.std...X 0.406471051190476
15 WALKING_DOWNSTAIRS tBodyAcc.std...Y 0.186532377428571
15 WALKING_DOWNSTAIRS tBodyAcc.std...Z -0.281982181666667
15 WALKING_DOWNSTAIRS tGravityAcc.std...X -0.942806478333333
15 WALKING_DOWNSTAIRS tGravityAcc.std...Y -0.925685893571429
15 WALKING_DOWNSTAIRS tGravityAcc.std...Z -0.93400831
15 WALKING_DOWNSTAIRS tBodyAccJerk.std...X 0.134593836190476
15 WALKING_DOWNSTAIRS tBodyAccJerk.std...Y 0.0158059210738095
15 WALKING_DOWNSTAIRS tBodyAccJerk.std...Z -0.404005582309524
15 WALKING_DOWNSTAIRS tBodyGyro.std...X -0.318692525928571
15 WALKING_DOWNSTAIRS tBodyGyro.std...Y -0.37320816
15 WALKING_DOWNSTAIRS tBodyGyro.std...Z -0.250648085714286
15 WALKING_DOWNSTAIRS tBodyGyroJerk.std...X -0.455980756428571
15 WALKING_DOWNSTAIRS tBodyGyroJerk.std...Y -0.574964116428571
15 WALKING_DOWNSTAIRS tBodyGyroJerk.std...Z -0.394542240714286
15 WALKING_DOWNSTAIRS tBodyAccMag.std.. 0.353204008095238
15 WALKING_DOWNSTAIRS tGravityAccMag.std.. 0.353204008095238
15 WALKING_DOWNSTAIRS tBodyAccJerkMag.std.. 0.159631710516667
15 WALKING_DOWNSTAIRS tBodyGyroMag.std.. -0.284249712071429
15 WALKING_DOWNSTAIRS tBodyGyroJerkMag.std.. -0.563640131190476
15 WALKING_DOWNSTAIRS fBodyAcc.std...X 0.466325681428571
15 WALKING_DOWNSTAIRS fBodyAcc.std...Y 0.1199936036
15 WALKING_DOWNSTAIRS fBodyAcc.std...Z -0.357407559285714
15 WALKING_DOWNSTAIRS fBodyAccJerk.std...X 0.108062740547619
15 WALKING_DOWNSTAIRS fBodyAccJerk.std...Y -0.00722860241119048
15 WALKING_DOWNSTAIRS fBodyAccJerk.std...Z -0.461599141904762
15 WALKING_DOWNSTAIRS fBodyGyro.std...X -0.351630000285714
15 WALKING_DOWNSTAIRS fBodyGyro.std...Y -0.360972848571429
15 WALKING_DOWNSTAIRS fBodyGyro.std...Z -0.3436733
15 WALKING_DOWNSTAIRS fBodyAccMag.std.. 0.153124178119048
15 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag.std.. 0.1505077506
15 WALKING_DOWNSTAIRS fBodyBodyGyroMag.std.. -0.34938720602381
